DrinkName,ModifiedDate,DrinkID,Alcoholic,Category,ImageUrlPath,Glass,IBA,Instruction,Ingredients,Measures
Snowball,2017-09-06 23:03:36,14195,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/7ibfs61504735416.jpg,Highball glass,,Place one ice cube in the glass and add 1 1/2 oz of Advocaat. Fill up the glass with lemonade and decorate with a slice of lemon. Serve at once.,"[['Advocaat', 1], ['Lemonade', 2], ['Lemon', 3], ['Ice', 4]]","[['1 1/2 oz ', 1], ['8-10 oz cold ', 2], ['1 slice ', 3], [' cubes\n', 4]]"
Sol Y Sombra,2017-08-22 19:19:43,12256,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/3gz2vw1503425983.jpg,Brandy snifter,,"Shake ingredients with ice, strain into a brandy snifter, and serve. (The English translation of the name of this drink is ""Sun and Shade"", and after sampling this drink, you'll understand why. Thanks, Kirby.)","[['Brandy', 1], ['Anisette', 2]]","[['1 1/2 oz ', 1], ['1 1/2 oz ', 2]]"
Space Odyssey,2017-09-07 21:57:23,15226,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vxtjbx1504817842.jpg,Highball glass,,Fill glass with ice and add shots of Bacardi and Malibu. Add splash of pineapple juice and top with orange juice. Add grenadine for color and garnish with cherries.,"[['151 proof rum', 1], ['Malibu rum', 2], ['Pineapple juice', 3], ['Orange juice', 4], ['Grenadine', 5], ['Cherries', 6]]","[['1 shot Bacardi ', 1], ['1 shot ', 2], ['1 shot ', 3]]"
Spanish chocolate,2017-02-20 15:04:14,12750,Non Alcoholic,Cocoa,http://www.thecocktaildb.com/images/media/drink/pra8vt1487603054.jpg,Coffee mug,,"Stir the milk with the chocolate and the cinnamon over low heat until the chocolate dissolves. Add the eggs and beat the mixture until it becomes thick, taking care not to boil. Serve in coffee mug.","[['Milk', 1], ['Chocolate', 2], ['Cinnamon', 3], ['Egg yolk', 4]]","[['2 cups ', 1], ['2 oz sweet ', 2], ['1/2 tsp ', 3], ['2 beaten ', 4]]"
Spiced Peach Punch,2016-07-19 11:32:11,13032,Non Alcoholic,Punch / Party Drink,http://www.thecocktaildb.com/images/media/drink/qxvypq1468924331.jpg,Collins Glass,,"Combine peach nectar, orange juice and brown sugar in a large saucepan. Tie cinnamon and cloves in a small cheesecloth bag. Drop into saucepan. Heat slowly, stirring constantly, until sugar dissolves. Simmer 10 minutes. Stir in lime juice. Serve in hot mugs.","[['Peach nectar', 1], ['Orange juice', 2], ['Brown sugar', 3], ['Cinnamon', 4], ['Cloves', 5], ['Lime juice', 6]]","[['46 oz ', 1], ['20 oz ', 2], ['1/2 cup ', 3], ['3 3-inch ', 4], ['1/2 tsp ', 5], ['2 tblsp ', 6]]"
Spiking coffee,2017-02-20 14:52:55,12780,Non Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/isql6y1487602375.jpg,Coffee mug,,"Incidentally, a pinch of cinnamon is indeed a nice addition to coffee but true heaven is a cardamom seed. Of course, you serve it in a coffee mug.","[['Coffee', 1], ['Cinnamon', 2]]",[]
Spritz,2017-09-02 18:34:25,17215,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/j9evx11504373665.jpg,Old-Fashioned glass,New Era Drinks,"Build into glass over ice, garnish and serve.","[['Prosecco', 1], ['Campari', 2], ['Soda Water', 3]]","[['6 cl', 1], ['4 cl', 2], ['splash', 3]]"
Stinger,2017-09-02 12:40:33,17193,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/2ahv791504352433.jpg,Cocktail glass,Unforgettables,"Pour in a mixing glass with ice, stir and strain into a cocktail glass. May also be served on rocks in a rocks glass.","[['Brandy', 1], ['White Creme de Menthe', 2]]","[['1 1/2 oz ', 1], ['1/2 oz ', 2]]"
Stone Sour,2016-09-01 09:51:35,12308,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/vruvtp1472719895.jpg,Whiskey sour glass,,"Shake all ingredients with ice, strain into a chilled whiskey sour glass, and serve.","[['Apricot brandy', 1], ['Orange juice', 2], ['Sweet and sour', 3]]","[['1 oz ', 1], ['1 oz ', 2], ['1 oz ', 3]]"
Strawberry Daiquiri,2017-09-06 23:15:36,12316,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/deu59m1504736135.jpg,Cocktail glass,,Pour all ingredients into shaker with ice cubes. Shake well. Strain in chilled cocktail glass.,"[['Strawberry schnapps', 1], ['Light rum', 2], ['Lime juice', 3], ['Powdered sugar', 4], ['Strawberries', 5]]","[['1/2 oz ', 1], ['1 oz ', 2], ['1 oz ', 3], ['1 tsp ', 4], ['1 oz ', 5]]"
Strawberry Lemonade,2016-07-19 11:33:45,13036,Non Alcoholic,Punch / Party Drink,http://www.thecocktaildb.com/images/media/drink/spvvxp1468924425.jpg,Collins Glass,,Throw everything into a blender and mix until fairly smooth. Serve over ice.,"[['Lemon', 1], ['Sugar', 2], ['Strawberries', 3], ['Water', 4]]","[['Juice of 1 ', 1], ['1 tblsp ', 2], ['8-10 ripe ', 3], ['1 cup ', 4]]"
Strawberry Margarita,2015-08-18 14:41:51,12322,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/tqyrpw1439905311.jpg,Cocktail glass,,"Rub rim of cocktail glass with lemon juice and dip rim in salt. Shake schnapps, tequila, triple sec, lemon juice, and strawberries with ice, strain into the salt-rimmed glass, and serve.","[['Strawberry schnapps', 1], ['Tequila', 2], ['Triple sec', 3], ['Lemon juice', 4], ['Strawberries', 5], ['Salt', 6]]","[['1/2 oz ', 1], ['1 oz ', 2], ['1/2 oz ', 3], ['1 oz ', 4], ['1 oz ', 5]]"
Strawberry Shivers,2017-02-20 15:10:04,12722,Non Alcoholic,Other/Unknown,http://www.thecocktaildb.com/images/media/drink/9h1vvt1487603404.jpg,Highball glass,,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.","[['Strawberries', 1], ['Honey', 2], ['Water', 3]]","[['1 1/2 cup ', 1], ['4 tsp ', 2], ['1/2 cup ', 3]]"
Sunny Holiday Punch,2016-07-19 11:39:18,13042,Optional alcohol,Punch / Party Drink,http://www.thecocktaildb.com/images/media/drink/rywtwy1468924758.jpg,Punch bowl,,Combine all ingredients in a punch bowl.,"[['Pineapple juice', 1], ['Club soda', 2], ['Orange juice', 3], ['Lemon', 4], ['Berries', 5], ['Champagne', 6]]","[['46 oz chilled ', 1], ['28 oz ', 2], ['6 oz frozen ', 3], ['1 ', 4], ['2 cups ', 5], ['1 bottle ', 6]]"
Surf City Lifesaver,2017-02-20 14:58:19,12760,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/2rzfer1487602699.jpg,Highball glass,,Lots of ice and soda top up in tall glass with cherry and a grin.,"[['Ouzo', 1], [""Bailey's irish cream"", 2], ['Gin', 3], ['Grand Marnier', 4]]","[['1 part ', 1], ['1 part ', 2], ['2 parts ', 3], ['1/2 part ', 4]]"
Swedish Coffee,2015-09-03 03:19:43,15521,Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/ywtrvt1441246783.jpg,Coffee Mug,,Pour the coffee in an ordinary coffee cup. Add the aquavit. Add sugar by taste. Stir and have a nice evening (morning),"[['Coffee', 1], ['Aquavit', 2], ['Sugar', 3]]","[['1 cup', 1], ['4 cl ', 2], ['By taste ', 3]]"
Sweet Bananas,2017-02-20 15:09:05,12724,Non Alcoholic,Milk / Float / Shake,http://www.thecocktaildb.com/images/media/drink/sxpcj71487603345.jpg,Highball Glass,,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.","[['Milk', 1], ['Banana', 2], ['Honey', 3]]","[['2 cups ', 1], ['1 ', 2], ['1 tblsp ', 3]]"
Sweet Sangria,2016-07-19 11:30:28,13024,Alcoholic,Punch / Party Drink,http://www.thecocktaildb.com/images/media/drink/uqqvsp1468924228.jpg,Pitcher,,"Dissolve the sugar in hot water and cool. Peel the citrus fruits and break into wedges. Mix the wine, sugar syrup, fruit, and Fresca in a pitcher and put in the fridge for a few hours. Serve in tall glasses with a straw.","[['Red wine', 1], ['Sugar', 2], ['Water', 3], ['Apple', 4], ['Orange', 5], ['Lime', 6], ['Lemon', 7], ['Fresca', 8]]","[['2 bottles ', 1], ['1 cup ', 2], ['2 cups hot ', 3], ['1 cup ', 4], [' wedges\n', 5], [' wedges\n', 6]]"
Sweet Tooth,2017-08-24 09:37:01,16990,Alcoholic,Milk / Float / Shake,http://www.thecocktaildb.com/images/media/drink/j6rq6h1503563821.jpg,Highball Glass,,"Put 2 shots Godiva Liquour into a glass, add as much or as little milk as you would like.","[['Godiva liqueur', 1], ['Milk', 2]]","[['2 shots ', 1]]"
Talos Coffee,2015-09-03 03:15:18,14860,Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/rswqpy1441246518.jpg,Brandy snifter,,Add your GM and then add your coffee.,"[['Grand Marnier', 1], ['Coffee', 2]]","[['3 parts ', 1], ['1 part ', 2]]"
Tennesee Mud,2015-09-03 03:02:50,15515,Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/txruqv1441245770.jpg,Coffee Mug,,"Mix Coffee, Jack Daniels and Amaretto. Add Cream on top.","[['Coffee', 1], ['Jack Daniels', 2], ['Amaretto', 3], ['Whipped cream', 4]]","[['8 oz ', 1], ['4 oz ', 2], ['4 oz ', 3]]"
Tequila Fizz,2017-09-08 17:53:57,12362,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/2bcase1504889637.jpg,Collins glass,,"Shake all ingredients (except ginger ale) with ice and strain into a collins glass over ice cubes. Fill with ginger ale, stir, and serve.","[['Tequila', 1], ['Lemon juice', 2], ['Grenadine', 3], ['Egg white', 4], ['Ginger ale', 5]]","[['2 oz ', 1], ['1 tblsp ', 2], ['3/4 oz ', 3], ['1 ', 4]]"
Tequila Sour,2017-09-07 22:43:21,12370,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/ek0mlq1504820601.jpg,Whiskey sour glass,,"Shake tequila, juice of lemon, and powdered sugar with ice and strain into a whiskey sour glass. Add the half-slice of lemon, top with the cherry, and serve.","[['Tequila', 1], ['Lemon', 2], ['Powdered sugar', 3], ['Lemon', 4], ['Cherry', 5]]","[['2 oz ', 1], ['Juice of 1/2 ', 2], ['1 tsp ', 3], ['1/2 slice ', 4], ['1 ', 5]]"
Tequila Sunrise,2016-12-04 19:18:23,13621,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/quqyqp1480879103.jpg,Highball glass,Contemporary Classics,"Pour the tequila and orange juice into glass over ice. Add the grenadine, which will sink to the bottom. Stir gently to create the sunrise effect. Garnish and serve.","[['Tequila', 1], ['Orange juice', 2], ['Grenadine', 3]]","[['2 measures ', 1]]"
Tequila Surprise,2017-09-06 23:06:21,14602,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/8189p51504735581.jpg,Shot glass,,Fill shot glass with Tequila. Add drops of Tobasco sauce.,"[['Tequila', 1], ['Tabasco sauce', 2]]","[['full glass ', 1], ['About 8 drops ', 2]]"
Texas Rattlesnake,2017-09-08 17:55:50,15178,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/rtohqp1504889750.jpg,Highball glass,,"Mix all ingredients and Shake well. Sweet at first, with a BITE at the end...","[['Yukon Jack', 1], ['Cherry brandy', 2], ['Southern Comfort', 3], ['Sweet and sour', 4]]","[['1 part ', 1], ['1/2 part ', 2], ['1 part ', 3], ['1 splash ', 4]]"
Texas Sling,2017-09-08 18:02:39,15639,Alcoholic,Milk / Float / Shake,http://www.thecocktaildb.com/images/media/drink/ypl13s1504890158.jpg,Wine Glass,,"Blend with Ice until smooth. Serve in a tulip glass, top with whip cream.","[['Kahlua', 1], ['Irish cream', 2], ['Amaretto', 3], ['151 proof rum', 4], ['Cream', 5]]","[['1/2 oz ', 1], ['1/2 oz ', 2], ['1/2 oz ', 3], ['1/2 oz Bacardi ', 4], ['1 oz ', 5]]"
Thai Coffee,2015-09-03 03:23:45,12782,Non Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/wquwxs1441247025.jpg,Highball glass,,"Place the coffee and spices in the filter cone of your coffee maker. Brew coffee as usual, let it cool. In a tall glass, dissolve 1 or 2 teaspoons of sugar in an ounce of the coffee (it's easier to dissolve than if you put it right over ice). Add 5-6 ice cubes and pour coffee to within about 1 inch of the top of the glass. Rest a spoon on top of the coffee and slowly pour whipping cream into the spoon. This will make the cream float on top of the coffee rather than dispersing into it right away.","[['Coffee', 1], ['Coriander', 2], ['Cardamom', 3], ['Sugar', 4], ['Whipping cream', 5], ['Ice', 6]]","[['6 tblsp ground', 1], ['1/4 tsp ', 2], ['4-5 whole green ', 3]]"
Thai Iced Coffee,2015-09-03 03:00:50,12784,Non Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/rqpypv1441245650.jpg,Highball glass,,"Prepare a pot of coffee at a good European strength. In the ground coffee, add 2 or 3 freshly ground cardamom pods. Sweeten while hot, then cool quickly. Serve in highball glass over ice, with cream. To get the layered effect, place a spoon atop the coffee and pour the milk carefully into the spoon so that it floats on the top of the coffee.","[['Coffee', 1], ['Sugar', 2], ['Cream', 3], ['Cardamom', 4]]","[['black', 1], [' pods\n', 3]]"
Thai Iced Tea,2015-09-03 02:59:28,12786,Non Alcoholic,Coffee / Tea,http://www.thecocktaildb.com/images/media/drink/trvwpu1441245568.jpg,Highball glass,,"Combine Thai tea (i.e., the powder), boiling water, and sweetened condensed milk, stir until blended. Pour into 2 tall glasses filled with ice cubes. Garnish with mint leaves. Makes 2 servings.","[['Tea', 1], ['Water', 2], ['Condensed milk', 3], ['Ice', 4], ['Mint', 5]]","[['1/4 cup Thai ', 1], ['1/2 cup boiling ', 2], ['2 tsp sweetened ', 3], [' cubes\n', 4]]"
The Evil Blue Thing,2017-09-07 15:04:19,16271,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/ojnpz71504793059.jpg,Old-fashioned glass,,"Pour ingredients into glass, and drop in a blue whale! The blue whale isn't really necessary, but it makes the drink more ""fun"".","[['Creme de Cacao', 1], ['Blue Curacao', 2], ['Light rum', 3]]","[['1 1/2 oz ', 1], ['1 oz ', 2], ['1/2 oz ', 3]]"
Thriller,2016-04-28 19:21:54,12388,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/rvuswq1461867714.jpg,Cocktail glass,,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.","[['Scotch', 1], ['Wine', 2], ['Orange juice', 3]]","[['1 1/2 oz ', 1], ['1 oz Green Ginger ', 2], ['1 oz ', 3]]"
Tia-Maria,2017-09-02 16:44:58,12856,Alcoholic,Homemade Liqueur,http://www.thecocktaildb.com/images/media/drink/sih81u1504367097.jpg,Collins Glass,,"Boil water, sugar and coffe for 10 mins and let cool. Add rum and vanilla. Put in clean bottle(s) and leave for 1 week before using.","[['Water', 1], ['Brown sugar', 2], ['Coffee', 3], ['Rum', 4], ['Vanilla extract', 5]]","[['1 cup ', 1], ['3/4-1 cup ', 2], ['4 tsp ', 3], ['1 cup ', 4], ['4 tsp ', 5]]"
Tom Collins,2015-08-18 15:21:22,12402,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/qystvv1439907682.jpg,Collins glass,,"In a shaker half-filled with ice cubes, combine the gin, lemon juice, and sugar. Shake well. Strain into a collins glass alomst filled with ice cubes. Add the club soda. Stir and garnish with the cherry and the orange slice.","[['Gin', 1], ['Lemon juice', 2], ['Sugar', 3], ['Club soda', 4], ['Maraschino cherry', 5], ['Orange', 6]]","[['2 oz ', 1], ['1 oz ', 2], ['1 tsp superfine ', 3], ['3 oz ', 4], ['1 ', 5], ['1 ', 6]]"
Tomato Tang,2017-02-20 15:07:58,12726,Non Alcoholic,Other/Unknown,http://www.thecocktaildb.com/images/media/drink/869qr81487603278.jpg,Highball glass,,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.","[['Tomato juice', 1], ['Lemon juice', 2], ['Celery salt', 3]]","[['2 cups ', 1], ['1-2 tblsp ', 2], ['1 dash ', 3]]"
Tommy's Margarita,2017-09-02 18:37:54,17216,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/loezxn1504373874.jpg,Old-Fashioned glass,New Era Drinks,Shake and strain into a chilled cocktail glass.,"[['Tequila', 1], ['Lime Juice', 2], ['Agave syrup', 3]]","[['4.5 cl', 1], ['1.5 cl', 2], ['2 spoons', 3]]"
Turf Cocktail,2015-09-06 16:46:07,12418,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/utypqq1441554367.jpg,Cocktail glass,,Stir all ingredients (except orange peel) with ice and strain into a cocktail glass. Add the twist of orange peel and serve.,"[['Dry Vermouth', 1], ['Gin', 2], ['Anis', 3], ['Bitters', 4], ['Orange peel', 5]]","[['1 oz ', 1], ['1 oz ', 2], ['1/4 tsp ', 3], ['2 dashes ', 4], ['Twist of ', 5]]"
Turkeyball,2015-09-06 16:44:53,15006,Alcoholic,Shot,http://www.thecocktaildb.com/images/media/drink/rxurpr1441554292.jpg,Shot glass,,Shake with ice and strain into a shot glass.,"[['Wild Turkey', 1], ['Amaretto', 2], ['Pineapple juice', 3]]","[['1 oz ', 1], ['3/4 oz ', 2], ['1 splash ', 3]]"
Tuxedo Cocktail,2017-09-02 12:42:31,12420,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/4u0nbl1504352551.jpg,Cocktail glass,Unforgettables,Stir all ingredients with ice and strain into a cocktail glass. Garnish with a cherry and a twist of lemon zest.,"[['Dry Vermouth', 1], ['Gin', 2], ['Maraschino liqueur', 3], ['Anis', 4], ['Orange bitters', 5], ['Cherry', 6]]","[['1 1/2 oz ', 1], ['1 1/2 oz ', 2], ['1/4 tsp ', 3], ['1/4 tsp ', 4], ['2 dashes ', 5], ['1 ', 6]]"
Valencia Cocktail,2017-04-23 20:27:20,12434,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/9myuc11492975640.jpg,Cocktail glass,,"Shake all ingredients with ice, strain into a cocktail glass, and serve.","[['Apricot brandy', 1], ['Orange juice', 2], ['Orange bitters', 3]]","[['1 1/2 oz ', 1], ['1 tblsp ', 2], ['2 dashes ', 3]]"
Vampiro,2017-09-02 18:44:06,17217,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/yfhn371504374246.jpg,Old-Fashioned glass,New Era Drinks,"Vampiros may be made in a tall glass or an old fashioned glass. Bartenders may first ""rim"" the glass with Kosher Salt, which is done by placing a layer of Kosher Salt on a chopping board, moistening the glass' rim with lime juice or water, and then placing the upside down glass rim onto the Kosher Salt, so that the salt sticks to the moistened rim. The second step is to fill half the glass with ice and add one or two shooter glasses full of high quality Tequila. The next stage is to add the flavouring elements. This is done by squeezing a fresh lime into the glass, adding a few grains of salt, adding citrus-flavoured soda pop, until the glass is 4/5 full, and then adding spicy Viuda de Sanchez (or orange juice, lime juice and pico de gallo). The final step is to stir the ingredients so that the flavours are properly blended.","[['Tequila', 1], ['Tomato Juice', 2], ['Orange Juice', 3], ['Lime Juice', 4], ['Sugar Syrup', 5], ['Salt', 6]]","[['6 cl', 1], ['3 cl', 2], ['3 cl', 3], ['1.5 cl', 4], ['1 dash', 5], ['1 pinch', 6]]"
Van Vleet,2017-04-23 20:29:31,12436,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/fgq2bl1492975771.jpg,Old-fashioned glass,,"Shake all ingredients with ice, strain into an old-fashioned glass over ice cubes, and serve.","[['Light rum', 1], ['Maple syrup', 2], ['Lemon juice', 3]]","[['3 oz ', 1], ['1 oz ', 2], ['1 oz ', 3]]"
Vermouth Cassis,2015-09-06 16:51:14,12442,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/tswpxx1441554674.jpg,Highball glass,,"Stir vermouth and creme de cassis in a highball glass with ice cubes. Fill with carbonated water, stir again, and serve.","[['Dry Vermouth', 1], ['Creme de Cassis', 2], ['Carbonated water', 3]]","[['1 1/2 oz ', 1], ['3/4 oz ', 2]]"
Vesper,2017-09-02 18:48:34,17218,Alcoholic,Cocktail,http://www.thecocktaildb.com/images/media/drink/mtdxpa1504374514.jpg,Cocktail glass,New Era Drinks,"Shake over ice until well chilled, then strain into a deep goblet and garnish with a thin slice of lemon peel.","[['Gin', 1], ['Vodka', 2], ['Lillet Blanc', 3]]","[['6 cl', 1], ['1.5 cl', 2], ['0.75 cl', 3]]"
Vesuvio,2017-04-23 20:36:43,12444,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/26cq601492976203.jpg,Old-fashioned glass,,"Shake all ingredients with ice, strain into an old-fashioned glass over ice cubes, and serve.","[['Light rum', 1], ['Sweet Vermouth', 2], ['Lemon', 3], ['Powdered sugar', 4], ['Egg white', 5]]","[['1 oz ', 1], ['1/2 oz ', 2], ['Juice of 1/2 ', 3], ['1 tsp ', 4], ['1 ', 5]]"
Veteran,2017-04-23 20:37:36,12446,Alcoholic,Ordinary Drink,http://www.thecocktaildb.com/images/media/drink/iwml9t1492976255.jpg,Old-fashioned glass,,Pour the rum and cherry brandy into an old-fashioned glass almost filled with ice cubes. Stir well.,"[['Dark rum', 1], ['Cherry brandy', 2]]","[['2 oz ', 1], ['1/2 oz ', 2]]"
